rank,name,ticker,cik,country,exchange,marketcap,quarter,end_date,concept,value,form_type,unit
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2022-Q1,2022-03-31,NetIncome,8282000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2022-Q1,2022-03-31,NetIncome,8282000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2022-Q2,2022-06-30,NetIncome,16931000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2022-Q2,2022-06-30,NetIncome,16931000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2022-Q2,2022-06-30,NetIncome,8649000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2022-Q2,2022-06-30,NetIncome,8649000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2022-Q3,2022-09-30,NetIncome,26668000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2022-Q3,2022-09-30,NetIncome,26668000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2022-Q3,2022-09-30,NetIncome,9737000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2022-Q3,2022-09-30,NetIncome,9737000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2022-Q4,2022-12-31,NetIncome,37676000000,10-K,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2022-Q4,2022-12-31,NetIncome,37676000000,10-K,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2022-Q4,2022-12-31,NetIncome,37676000000,10-K,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2023-Q1,2023-03-31,NetIncome,12622000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2023-Q1,2023-03-31,NetIncome,12622000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2023-Q2,2023-06-30,NetIncome,27094000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2023-Q2,2023-06-30,NetIncome,27094000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2023-Q2,2023-06-30,NetIncome,14472000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2023-Q2,2023-06-30,NetIncome,14472000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2023-Q3,2023-09-30,NetIncome,40245000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2023-Q3,2023-09-30,NetIncome,40245000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2023-Q3,2023-09-30,NetIncome,13151000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2023-Q3,2023-09-30,NetIncome,13151000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2023-Q4,2023-12-31,NetIncome,49552000000,10-K,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2023-Q4,2023-12-31,NetIncome,49552000000,10-K,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2024-Q1,2024-03-31,NetIncome,13419000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2024-Q1,2024-03-31,NetIncome,13419000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2024-Q2,2024-06-30,NetIncome,31568000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2024-Q2,2024-06-30,NetIncome,18149000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2024-Q3,2024-09-30,NetIncome,44466000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2024-Q3,2024-09-30,NetIncome,12898000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2024-Q4,2024-12-31,NetIncome,58471000000,10-K,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2025-Q1,2025-03-31,NetIncome,14643000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2022-Q1,2022-03-31,TotalAssets,3954687000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2022-Q1,2022-03-31,TotalAssets,3954687000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2022-Q2,2022-06-30,TotalAssets,3841314000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2022-Q2,2022-06-30,TotalAssets,3841314000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2022-Q3,2022-09-30,TotalAssets,3773884000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2022-Q3,2022-09-30,TotalAssets,3773884000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2022-Q4,2022-12-31,TotalAssets,3665743000000,10-K,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2022-Q4,2022-12-31,TotalAssets,3665743000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2022-Q4,2022-12-31,TotalAssets,3665743000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2022-Q4,2022-12-31,TotalAssets,3665743000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2022-Q4,2022-12-31,TotalAssets,3665743000000,10-K,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2022-Q4,2022-12-31,TotalAssets,3665743000000,10-K,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2023-Q1,2023-03-31,TotalAssets,3744305000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2023-Q1,2023-03-31,TotalAssets,3744305000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2023-Q2,2023-06-30,TotalAssets,3868240000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2023-Q2,2023-06-30,TotalAssets,3868240000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2023-Q3,2023-09-30,TotalAssets,3898333000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2023-Q3,2023-09-30,TotalAssets,3898333000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2023-Q4,2023-12-31,TotalAssets,3875393000000,10-K,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2023-Q4,2023-12-31,TotalAssets,3875393000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2023-Q4,2023-12-31,TotalAssets,3875393000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2023-Q4,2023-12-31,TotalAssets,3875393000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2023-Q4,2023-12-31,TotalAssets,3875393000000,10-K,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2024-Q1,2024-03-31,TotalAssets,4090727000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2024-Q1,2024-03-31,TotalAssets,4090727000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2024-Q2,2024-06-30,TotalAssets,4143003000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2024-Q3,2024-09-30,TotalAssets,4210048000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2024-Q4,2024-12-31,TotalAssets,4002814000000,10-K,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2024-Q4,2024-12-31,TotalAssets,4002814000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2025-Q1,2025-03-31,TotalAssets,4357856000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2022-Q1,2022-03-31,Deposits,2561207000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2022-Q2,2022-06-30,Deposits,2471544000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2022-Q3,2022-09-30,Deposits,2408615000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2022-Q4,2022-12-31,Deposits,2340179000000,10-K,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2022-Q4,2022-12-31,Deposits,2340179000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2022-Q4,2022-12-31,Deposits,2340179000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2022-Q4,2022-12-31,Deposits,2340179000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2022-Q4,2022-12-31,Deposits,2340179000000,10-K,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2023-Q1,2023-03-31,Deposits,2377253000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2023-Q2,2023-06-30,Deposits,2398962000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2023-Q3,2023-09-30,Deposits,2379526000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2023-Q4,2023-12-31,Deposits,2400688000000,10-K,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2023-Q4,2023-12-31,Deposits,2400688000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2023-Q4,2023-12-31,Deposits,2400688000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2023-Q4,2023-12-31,Deposits,2400688000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2023-Q4,2023-12-31,Deposits,2400688000000,10-K,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2024-Q1,2024-03-31,Deposits,2428409000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2024-Q2,2024-06-30,Deposits,2396530000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2024-Q3,2024-09-30,Deposits,2430772000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2024-Q4,2024-12-31,Deposits,2406032000000,10-K,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2024-Q4,2024-12-31,Deposits,2406032000000,10-Q,USD
1,JPMorgan Chase,JPMorgan,19617,United States,NYSE,821106376704,2025-Q1,2025-03-31,Deposits,2495877000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2022-Q1,2022-03-31,NetIncome,7067000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2022-Q1,2022-03-31,NetIncome,7067000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2022-Q2,2022-06-30,NetIncome,13314000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2022-Q2,2022-06-30,NetIncome,13314000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2022-Q2,2022-06-30,NetIncome,6247000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2022-Q2,2022-06-30,NetIncome,6247000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2022-Q3,2022-09-30,NetIncome,20396000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2022-Q3,2022-09-30,NetIncome,20396000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2022-Q3,2022-09-30,NetIncome,7082000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2022-Q3,2022-09-30,NetIncome,7082000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2022-Q4,2022-12-31,NetIncome,27528000000,10-K,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2022-Q4,2022-12-31,NetIncome,27528000000,10-K,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2022-Q4,2022-12-31,NetIncome,27528000000,10-K,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2023-Q1,2023-03-31,NetIncome,8161000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2023-Q1,2023-03-31,NetIncome,8161000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2023-Q2,2023-06-30,NetIncome,15569000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2023-Q2,2023-06-30,NetIncome,15569000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2023-Q2,2023-06-30,NetIncome,7408000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2023-Q2,2023-06-30,NetIncome,7408000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2023-Q3,2023-09-30,NetIncome,23371000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2023-Q3,2023-09-30,NetIncome,23371000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2023-Q3,2023-09-30,NetIncome,7802000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2023-Q3,2023-09-30,NetIncome,7802000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2023-Q4,2023-12-31,NetIncome,26515000000,10-K,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2023-Q4,2023-12-31,NetIncome,26515000000,10-K,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2024-Q1,2024-03-31,NetIncome,6674000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2024-Q1,2024-03-31,NetIncome,6674000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2024-Q2,2024-06-30,NetIncome,13571000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2024-Q2,2024-06-30,NetIncome,6897000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2024-Q3,2024-09-30,NetIncome,20467000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2024-Q3,2024-09-30,NetIncome,6896000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2024-Q4,2024-12-31,NetIncome,27132000000,10-K,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2025-Q1,2025-03-31,NetIncome,7396000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2022-Q1,2022-03-31,TotalAssets,3238223000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2022-Q1,2022-03-31,TotalAssets,3238223000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2022-Q2,2022-06-30,TotalAssets,3111606000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2022-Q2,2022-06-30,TotalAssets,3111606000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2022-Q3,2022-09-30,TotalAssets,3072953000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2022-Q3,2022-09-30,TotalAssets,3072953000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2022-Q4,2022-12-31,TotalAssets,3051375000000,10-K,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2022-Q4,2022-12-31,TotalAssets,3051375000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2022-Q4,2022-12-31,TotalAssets,3051375000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2022-Q4,2022-12-31,TotalAssets,3051375000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2022-Q4,2022-12-31,TotalAssets,3051375000000,10-K,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2023-Q1,2023-03-31,TotalAssets,3194657000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2023-Q1,2023-03-31,TotalAssets,3194657000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2023-Q2,2023-06-30,TotalAssets,3123198000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2023-Q2,2023-06-30,TotalAssets,3123198000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2023-Q3,2023-09-30,TotalAssets,3153090000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2023-Q3,2023-09-30,TotalAssets,3153090000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2023-Q4,2023-12-31,TotalAssets,3180151000000,10-K,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2023-Q4,2023-12-31,TotalAssets,3180151000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2023-Q4,2023-12-31,TotalAssets,3180151000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2023-Q4,2023-12-31,TotalAssets,3180151000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2023-Q4,2023-12-31,TotalAssets,3180151000000,10-K,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2024-Q1,2024-03-31,TotalAssets,3273803000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2024-Q1,2024-03-31,TotalAssets,3273803000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2024-Q2,2024-06-30,TotalAssets,3257996000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2024-Q3,2024-09-30,TotalAssets,3324293000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2024-Q4,2024-12-31,TotalAssets,3261519000000,10-K,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2024-Q4,2024-12-31,TotalAssets,3261519000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2025-Q1,2025-03-31,TotalAssets,3349424000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2022-Q1,2022-03-31,Deposits,2072409000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2022-Q2,2022-06-30,Deposits,1984349000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2022-Q3,2022-09-30,Deposits,1938097000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2022-Q4,2022-12-31,Deposits,1930341000000,10-K,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2022-Q4,2022-12-31,Deposits,1930341000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2022-Q4,2022-12-31,Deposits,1930341000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2022-Q4,2022-12-31,Deposits,1930341000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2022-Q4,2022-12-31,Deposits,1930341000000,10-K,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2023-Q1,2023-03-31,Deposits,1910402000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2023-Q2,2023-06-30,Deposits,1877209000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2023-Q3,2023-09-30,Deposits,1884601000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2023-Q4,2023-12-31,Deposits,1923827000000,10-K,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2023-Q4,2023-12-31,Deposits,1923827000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2023-Q4,2023-12-31,Deposits,1923827000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2023-Q4,2023-12-31,Deposits,1923827000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2023-Q4,2023-12-31,Deposits,1923827000000,10-K,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2024-Q1,2024-03-31,Deposits,1946496000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2024-Q2,2024-06-30,Deposits,1910491000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2024-Q3,2024-09-30,Deposits,1930352000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2024-Q4,2024-12-31,Deposits,1965467000000,10-K,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2024-Q4,2024-12-31,Deposits,1965467000000,10-Q,USD
2,Bank of America,Bank,70858,United States,NYSE,360307163136,2025-Q1,2025-03-31,Deposits,1989564000000,10-Q,USD
3,Wells Fargo,WELLS,72971,United States,NYSE,271541583872,2022-Q1,2022-03-31,NetIncome,3671000000,10-Q,USD
3,Wells Fargo,WELLS,72971,United States,NYSE,271541583872,2022-Q1,2022-03-31,NetIncome,3788000000,10-Q,USD
3,Wells Fargo,WELLS,72971,United States,NYSE,271541583872,2022-Q2,2022-06-30,NetIncome,6790000000,10-Q,USD
3,Wells Fargo,WELLS,72971,United States,NYSE,271541583872,2022-Q2,2022-06-30,NetIncome,6930000000,10-Q,USD
3,Wells Fargo,WELLS,72971,United States,NYSE,271541583872,2022-Q2,2022-06-30,NetIncome,3119000000,10-Q,USD
3,Wells Fargo,WELLS,72971,United States,NYSE,271541583872,2022-Q2,2022-06-30,NetIncome,3142000000,10-Q,USD
3,Wells Fargo,WELLS,72971,United States,NYSE,271541583872,2022-Q3,2022-09-30,NetIncome,10318000000,10-Q,USD
3,Wells Fargo,WELLS,72971,United States,NYSE,271541583872,2022-Q3,2022-09-30,NetIncome,10522000000,10-Q,USD
3,Wells Fargo,WELLS,72971,United States,NYSE,271541583872,2022-Q3,2022-09-30,NetIncome,3528000000,10-Q,USD
3,Wells Fargo,WELLS,72971,United States,NYSE,271541583872,2022-Q3,2022-09-30,NetIncome,3592000000,10-Q,USD
3,Wells Fargo,WELLS,72971,United States,NYSE,271541583872,2022-Q4,2022-12-31,NetIncome,13182000000,10-K,USD
3,Wells Fargo,WELLS,72971,United States,NYSE,271541583872,2022-Q4,2022-12-31,NetIncome,13677000000,10-K,USD
3,Wells Fargo,WELLS,72971,United States,NYSE,271541583872,2022-Q4,2022-12-31,NetIncome,13677000000,10-K,USD
3,Wells Fargo,WELLS,72971,United States,NYSE,271541583872,2023-Q1,2023-03-31,NetIncome,4991000000,10-Q,USD
3,Wells Fargo,WELLS,72971,United States,NYSE,271541583872,2023-Q1,2023-03-31,NetIncome,4991000000,10-Q,USD
3,Wells Fargo,WELLS,72971,United States,NYSE,271541583872,2023-Q2,2023-06-30,NetIncome,9929000000,10-Q,USD
3,Wells Fargo,WELLS,72971,United States,NYSE,271541583872,2023-Q2,2023-06-30,NetIncome,9929000000,10-Q,USD
3,Wells Fargo,WELLS,72971,United States,NYSE,271541583872,2023-Q2,2023-06-30,NetIncome,4938000000,10-Q,USD
3,Wells Fargo,WELLS,72971,United States,NYSE,271541583872,2023-Q2,2023-06-30,NetIncome,4938000000,10-Q,USD
3,Wells Fargo,WELLS,72971,United States,NYSE,271541583872,2023-Q3,2023-09-30,NetIncome,15696000000,10-Q,USD
3,Wells Fargo,WELLS,72971,United States,NYSE,271541583872,2023-Q3,2023-09-30,NetIncome,15696000000,10-Q,USD
3,Wells Fargo,WELLS,72971,United States,NYSE,271541583872,2023-Q3,2023-09-30,NetIncome,5767000000,10-Q,USD
3,Wells Fargo,WELLS,72971,United States,NYSE,271541583872,2023-Q3,2023-09-30,NetIncome,5767000000,10-Q,USD
