rank,name,ticker,cik,country,exchange,marketcap,quarter,end_date,concept,value,form_type,unit
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2022-Q3,2022-09-30,NetIncome,1694000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2022-Q3,2022-09-30,NetIncome,1694000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2022-Q4,2022-12-31,NetIncome,7360000000,10-K,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2022-Q4,2022-12-31,NetIncome,7360000000,10-K,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2022-Q4,2022-12-31,NetIncome,7360000000,10-K,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2023-Q1,2023-03-31,NetIncome,960000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2023-Q1,2023-03-31,NetIncome,960000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2023-Q2,2023-06-30,NetIncome,2391000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2023-Q2,2023-06-30,NetIncome,2391000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2023-Q2,2023-06-30,NetIncome,1431000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2023-Q2,2023-06-30,NetIncome,1431000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2023-Q3,2023-09-30,NetIncome,4181000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2023-Q3,2023-09-30,NetIncome,4181000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2023-Q3,2023-09-30,NetIncome,1790000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2023-Q3,2023-09-30,NetIncome,1790000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2023-Q4,2023-12-31,NetIncome,4887000000,10-K,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2023-Q4,2023-12-31,NetIncome,4887000000,10-K,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2024-Q1,2024-03-31,NetIncome,1280000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2024-Q1,2024-03-31,NetIncome,1280000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2024-Q2,2024-06-30,NetIncome,1877000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2024-Q2,2024-06-30,NetIncome,597000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2024-Q3,2024-09-30,NetIncome,3654000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2024-Q3,2024-09-30,NetIncome,1777000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2024-Q4,2024-12-31,NetIncome,4750000000,10-K,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2025-Q1,2025-03-31,NetIncome,1404000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2022-Q1,2022-03-31,TotalAssets,434195000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2022-Q2,2022-06-30,TotalAssets,440288000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2022-Q3,2022-09-30,TotalAssets,444232000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2022-Q4,2022-12-31,TotalAssets,455249000000,10-K,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2022-Q4,2022-12-31,TotalAssets,455249000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2022-Q4,2022-12-31,TotalAssets,455249000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2022-Q4,2022-12-31,TotalAssets,455249000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2022-Q4,2022-12-31,TotalAssets,455249000000,10-K,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2023-Q1,2023-03-31,TotalAssets,471660000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2023-Q2,2023-06-30,TotalAssets,467800000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2023-Q3,2023-09-30,TotalAssets,471435000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2023-Q4,2023-12-31,TotalAssets,478464000000,10-K,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2023-Q4,2023-12-31,TotalAssets,478464000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2023-Q4,2023-12-31,TotalAssets,478464000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2023-Q4,2023-12-31,TotalAssets,478464000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2023-Q4,2023-12-31,TotalAssets,478464000000,10-K,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2024-Q1,2024-03-31,TotalAssets,481720000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2024-Q2,2024-06-30,TotalAssets,480018000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2024-Q3,2024-09-30,TotalAssets,486433000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2024-Q4,2024-12-31,TotalAssets,490144000000,10-K,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2024-Q4,2024-12-31,TotalAssets,490144000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2025-Q1,2025-03-31,TotalAssets,493604000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2022-Q1,2022-03-31,Deposits,313429000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2022-Q1,2022-03-31,Deposits,313429000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2022-Q2,2022-06-30,Deposits,307885000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2022-Q2,2022-06-30,Deposits,307885000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2022-Q3,2022-09-30,Deposits,317193000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2022-Q3,2022-09-30,Deposits,317193000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2022-Q4,2022-12-31,Deposits,332992000000,10-K,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2022-Q4,2022-12-31,Deposits,332992000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2022-Q4,2022-12-31,Deposits,332992000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2022-Q4,2022-12-31,Deposits,332992000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2022-Q4,2022-12-31,Deposits,332992000000,10-K,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2022-Q4,2022-12-31,Deposits,332992000000,10-K,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2023-Q1,2023-03-31,Deposits,349827000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2023-Q1,2023-03-31,Deposits,349827000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2023-Q2,2023-06-30,Deposits,343705000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2023-Q2,2023-06-30,Deposits,343705000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2023-Q3,2023-09-30,Deposits,346011000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2023-Q3,2023-09-30,Deposits,346011000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2023-Q4,2023-12-31,Deposits,348413000000,10-K,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2023-Q4,2023-12-31,Deposits,348413000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2023-Q4,2023-12-31,Deposits,348413000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2023-Q4,2023-12-31,Deposits,348413000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2023-Q4,2023-12-31,Deposits,348413000000,10-K,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2024-Q1,2024-03-31,Deposits,350969000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2024-Q1,2024-03-31,Deposits,350969000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2024-Q2,2024-06-30,Deposits,351442000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2024-Q3,2024-09-30,Deposits,353631000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2024-Q4,2024-12-31,Deposits,362707000000,10-K,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2024-Q4,2024-12-31,Deposits,362707000000,10-Q,USD
8,Capital One,CAPITAL,927628,United States,NYSE,136117583872,2025-Q1,2025-03-31,Deposits,367464000000,10-Q,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2022-Q1,2022-03-31,TotalAssets,541246000000,10-Q,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2022-Q2,2022-06-30,TotalAssets,540786000000,10-Q,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2022-Q3,2022-09-30,TotalAssets,559477000000,10-Q,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2022-Q4,2022-12-31,TotalAssets,557263000000,10-K,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2022-Q4,2022-12-31,TotalAssets,557263000000,10-Q,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2022-Q4,2022-12-31,TotalAssets,557263000000,10-Q,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2022-Q4,2022-12-31,TotalAssets,557263000000,10-Q,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2022-Q4,2022-12-31,TotalAssets,557263000000,10-K,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2023-Q1,2023-03-31,TotalAssets,561777000000,10-Q,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2023-Q2,2023-06-30,TotalAssets,558207000000,10-Q,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2023-Q3,2023-09-30,TotalAssets,557334000000,10-Q,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2023-Q4,2023-12-31,TotalAssets,561580000000,10-K,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2023-Q4,2023-12-31,TotalAssets,561580000000,10-Q,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2023-Q4,2023-12-31,TotalAssets,561580000000,10-Q,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2023-Q4,2023-12-31,TotalAssets,561580000000,10-Q,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2023-Q4,2023-12-31,TotalAssets,561580000000,10-K,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2024-Q1,2024-03-31,TotalAssets,566162000000,10-Q,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2024-Q2,2024-06-30,TotalAssets,556519000000,10-Q,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2024-Q3,2024-09-30,TotalAssets,564881000000,10-Q,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2024-Q4,2024-12-31,TotalAssets,560038000000,10-K,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2024-Q4,2024-12-31,TotalAssets,560038000000,10-Q,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2025-Q1,2025-03-31,TotalAssets,554722000000,10-Q,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2022-Q1,2022-03-31,Deposits,450197000000,10-Q,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2022-Q2,2022-06-30,Deposits,440811000000,10-Q,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2022-Q3,2022-09-30,Deposits,438194000000,10-Q,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2022-Q4,2022-12-31,Deposits,436282000000,10-K,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2022-Q4,2022-12-31,Deposits,436282000000,10-Q,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2022-Q4,2022-12-31,Deposits,436282000000,10-Q,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2022-Q4,2022-12-31,Deposits,436282000000,10-Q,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2022-Q4,2022-12-31,Deposits,436282000000,10-K,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2023-Q1,2023-03-31,Deposits,436833000000,10-Q,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2023-Q2,2023-06-30,Deposits,427489000000,10-Q,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2023-Q3,2023-09-30,Deposits,423609000000,10-Q,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2023-Q4,2023-12-31,Deposits,421418000000,10-K,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2023-Q4,2023-12-31,Deposits,421418000000,10-Q,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2023-Q4,2023-12-31,Deposits,421418000000,10-Q,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2023-Q4,2023-12-31,Deposits,421418000000,10-Q,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2023-Q4,2023-12-31,Deposits,421418000000,10-K,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2024-Q1,2024-03-31,Deposits,425624000000,10-Q,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2024-Q2,2024-06-30,Deposits,416391000000,10-Q,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2024-Q3,2024-09-30,Deposits,423966000000,10-Q,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2024-Q4,2024-12-31,Deposits,426738000000,10-K,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2024-Q4,2024-12-31,Deposits,426738000000,10-Q,USD
9,PNC Financial Services,PNC,713676,United States,NYSE,77240950784,2025-Q1,2025-03-31,Deposits,422915000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2022-Q1,2022-03-31,NetIncome,1557000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2022-Q1,2022-03-31,NetIncome,1557000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2022-Q2,2022-06-30,NetIncome,3088000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2022-Q2,2022-06-30,NetIncome,3088000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2022-Q2,2022-06-30,NetIncome,1531000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2022-Q2,2022-06-30,NetIncome,1531000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2022-Q3,2022-09-30,NetIncome,4900000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2022-Q3,2022-09-30,NetIncome,4900000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2022-Q3,2022-09-30,NetIncome,1812000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2022-Q3,2022-09-30,NetIncome,1812000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2022-Q4,2022-12-31,NetIncome,5825000000,10-K,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2022-Q4,2022-12-31,NetIncome,5825000000,10-K,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2022-Q4,2022-12-31,NetIncome,5825000000,10-K,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2023-Q1,2023-03-31,NetIncome,1698000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2023-Q1,2023-03-31,NetIncome,1698000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2023-Q2,2023-06-30,NetIncome,3059000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2023-Q2,2023-06-30,NetIncome,3059000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2023-Q2,2023-06-30,NetIncome,1361000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2023-Q2,2023-06-30,NetIncome,1361000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2023-Q3,2023-09-30,NetIncome,4582000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2023-Q3,2023-09-30,NetIncome,4582000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2023-Q3,2023-09-30,NetIncome,1523000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2023-Q3,2023-09-30,NetIncome,1523000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2023-Q4,2023-12-31,NetIncome,5429000000,10-K,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2023-Q4,2023-12-31,NetIncome,5429000000,10-K,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2024-Q1,2024-03-31,NetIncome,1319000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2024-Q1,2024-03-31,NetIncome,1319000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2024-Q2,2024-06-30,NetIncome,2922000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2024-Q2,2024-06-30,NetIncome,1603000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2024-Q3,2024-09-30,NetIncome,4636000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2024-Q3,2024-09-30,NetIncome,1714000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2024-Q4,2024-12-31,NetIncome,6299000000,10-K,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2025-Q1,2025-03-31,NetIncome,1709000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2022-Q1,2022-03-31,TotalAssets,586517000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2022-Q2,2022-06-30,TotalAssets,591381000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2022-Q3,2022-09-30,TotalAssets,600973000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2022-Q4,2022-12-31,TotalAssets,674805000000,10-K,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2022-Q4,2022-12-31,TotalAssets,674805000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2022-Q4,2022-12-31,TotalAssets,674805000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2022-Q4,2022-12-31,TotalAssets,674805000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2022-Q4,2022-12-31,TotalAssets,674805000000,10-K,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2023-Q1,2023-03-31,TotalAssets,682377000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2023-Q2,2023-06-30,TotalAssets,680825000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2023-Q3,2023-09-30,TotalAssets,668039000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2023-Q4,2023-12-31,TotalAssets,663491000000,10-K,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2023-Q4,2023-12-31,TotalAssets,663491000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2023-Q4,2023-12-31,TotalAssets,663491000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2023-Q4,2023-12-31,TotalAssets,663491000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2023-Q4,2023-12-31,TotalAssets,663491000000,10-K,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2024-Q1,2024-03-31,TotalAssets,683606000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2024-Q2,2024-06-30,TotalAssets,680058000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2024-Q3,2024-09-30,TotalAssets,686469000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2024-Q4,2024-12-31,TotalAssets,678318000000,10-K,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2024-Q4,2024-12-31,TotalAssets,678318000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2025-Q1,2025-03-31,TotalAssets,676489000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2022-Q1,2022-03-31,Deposits,461546000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2022-Q2,2022-06-30,Deposits,467102000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2022-Q3,2022-09-30,Deposits,471148000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2022-Q4,2022-12-31,Deposits,524976000000,10-K,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2022-Q4,2022-12-31,Deposits,524976000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2022-Q4,2022-12-31,Deposits,524976000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2022-Q4,2022-12-31,Deposits,524976000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2022-Q4,2022-12-31,Deposits,524976000000,10-K,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2023-Q1,2023-03-31,Deposits,505339000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2023-Q2,2023-06-30,Deposits,521600000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2023-Q3,2023-09-30,Deposits,518358000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2023-Q4,2023-12-31,Deposits,512312000000,10-K,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2023-Q4,2023-12-31,Deposits,512312000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2023-Q4,2023-12-31,Deposits,512312000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2023-Q4,2023-12-31,Deposits,512312000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2023-Q4,2023-12-31,Deposits,512312000000,10-K,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2024-Q1,2024-03-31,Deposits,528063000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2024-Q2,2024-06-30,Deposits,523785000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2024-Q3,2024-09-30,Deposits,521131000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2024-Q4,2024-12-31,Deposits,518309000000,10-K,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2024-Q4,2024-12-31,Deposits,518309000000,10-Q,USD
10,U.S. Bancorp,US,36104,United States,NYSE,72167948288,2025-Q1,2025-03-31,Deposits,512525000000,10-Q,USD
